,adj1,adj2,adj3,adj4
ENSG00000133216-ENSG00000184349,0.0,0.0,0.0,0.0
ENSG00000110400-ENSG00000162706,0.0,0.0,0.0,0.0
ENSG00000146648-ENSG00000113070,0.0,1.0,0.0,0.0
ENSG00000154928-ENSG00000090776,0.0,1.0,0.0,0.0
ENSG00000141433-ENSG00000114812,0.0,1.0,0.0,0.0
ENSG00000170775-ENSG00000197746,0.0,0.0,0.0,0.0
ENSG00000204592-ENSG00000213809,0.0,1.0,0.0,0.0
ENSG00000099250-ENSG00000119630,0.0,0.0,0.0,0.0
ENSG00000163599-ENSG00000121594,0.0,1.0,0.0,0.0
ENSG00000148400-ENSG00000162552,0.0,1.0,0.0,0.0
ENSG00000276070-ENSG00000107738,0.0,0.0,0.0,0.0
ENSG00000064300-ENSG00000176697,0.0,0.0,0.0,0.0
ENSG00000146648-ENSG00000157168,0.0,0.0,0.0,0.0
ENSG00000101384-ENSG00000074181,0.0,1.0,0.0,0.0
ENSG00000139292-ENSG00000101282,0.0,1.0,0.0,0.0
ENSG00000167244-ENSG00000119912,0.0,1.0,0.0,0.0
ENSG00000138685-ENSG00000066468,0.0,0.0,0.0,0.0
ENSG00000105329-ENSG00000111424,0.0,0.0,0.0,0.0
ENSG00000105835-ENSG00000123496,0.0,0.0,0.0,0.0
ENSG00000026508-ENSG00000066468,0.0,0.0,0.0,0.0
ENSG00000165029-ENSG00000118137,0.0,0.0,0.0,0.0
ENSG00000169242-ENSG00000116106,0.0,0.0,0.0,0.0
ENSG00000120242-ENSG00000175514,0.0,1.0,0.0,0.0
ENSG00000122218-ENSG00000171631,0.0,0.0,0.0,0.0
ENSG00000113520-ENSG00000123496,0.0,1.0,0.0,0.0
