,adj1,adj2,adj3,adj4
ENSG00000101405-ENSG00000144407,0.0,-1.0,0.0,0.0
ENSG00000120217-ENSG00000121807,0.0,0.0,0.0,0.0
ENSG00000010704-ENSG00000110400,0.0,0.0,0.0,0.0
ENSG00000163606-ENSG00000272398,0.0,0.0,0.0,0.0
ENSG00000163501-ENSG00000213809,0.0,0.0,0.0,0.0
ENSG00000010704-ENSG00000163377,0.0,-1.0,0.0,0.0
ENSG00000117335-ENSG00000163501,0.0,0.0,0.0,0.0
ENSG00000162998-ENSG00000180914,0.0,-1.0,0.0,0.0
ENSG00000120057-ENSG00000158815,0.0,0.0,0.0,0.0
ENSG00000126895-ENSG00000171631,0.0,-1.0,0.0,0.0
ENSG00000129219-ENSG00000173535,0.0,0.0,0.0,0.0
ENSG00000105426-ENSG00000111291,0.0,0.0,0.0,0.0
ENSG00000153283-ENSG00000163377,0.0,-1.0,0.0,0.0
ENSG00000037280-ENSG00000135218,0.0,-1.0,0.0,0.0
ENSG00000050628-ENSG00000145423,0.0,-1.0,0.0,0.0
ENSG00000123384-ENSG00000157368,0.0,0.0,0.0,0.0
ENSG00000089692-ENSG00000170558,0.0,0.0,0.0,0.0
ENSG00000196937-ENSG00000225950,0.0,0.0,0.0,0.0
ENSG00000128271-ENSG00000275385,0.0,0.0,0.0,0.0
ENSG00000113389-ENSG00000276070,0.0,0.0,0.0,0.0
ENSG00000147571-ENSG00000166148,0.0,0.0,0.0,0.0
ENSG00000158955-ENSG00000227507,0.0,0.0,0.0,0.0
ENSG00000101292-ENSG00000239961,0.0,0.0,0.0,0.0
ENSG00000082556-ENSG00000123384,0.0,0.0,0.0,0.0
ENSG00000090339-ENSG00000259384,0.0,0.0,0.0,0.0
ENSG00000070018-ENSG00000171208,0.0,-1.0,0.0,0.0
ENSG00000118271-ENSG00000182578,0.0,-1.0,0.0,0.0
ENSG00000116106-ENSG00000128564,0.0,-1.0,0.0,0.0
ENSG00000008300-ENSG00000116329,0.0,-1.0,0.0,0.0
ENSG00000135333-ENSG00000169418,0.0,-1.0,0.0,0.0
ENSG00000005844-ENSG00000154928,0.0,0.0,0.0,0.0
ENSG00000106018-ENSG00000186340,0.0,-1.0,0.0,0.0
ENSG00000129048-ENSG00000187266,0.0,-1.0,0.0,0.0
ENSG00000102524-ENSG00000167996,0.0,0.0,0.0,0.0
ENSG00000138798-ENSG00000183087,0.0,0.0,0.0,0.0
ENSG00000120242-ENSG00000121797,0.0,-1.0,0.0,0.0
